IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
31552749,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.25013154,-85.71109542,7.468,4/26/23 0:00,2054,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,4/27/23 8:56,FALSE,5170,Accepted
31630358,340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 S,,,,,I 0075,I75 S EXIT115 ON RAMP FROM  NEWTOWN PIKE,I 0075,I75 S EXIT113 OFF RAMP TO US27,38.08490184,-84.46272389,113.626,4/26/23 0:00,1803,2,2,0,0,CLEAR,DRY,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/15/23 10:37,FALSE,56413,Accepted
31567454,150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0480,,CEDAR GROVE,RD,,,,,MOONEY,,HERITAGE HILL,37.97938054,-85.66779094,2.611,4/26/23 0:00,1452,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/1/23 8:01,FALSE,26,Accepted
31553063,KSP1100,KY STATE POLICE POST 11,Accepted,ROCKCASTLE,KY1787,,DISPUTANTA,RD,,,,,,,,37.46642429,-84.23499736,0.322,4/25/23 0:00,1300,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,,,4/27/23 9:47,FALSE,289,Accepted
31542557,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 EB,,,I 0264,I264 EB EXIT18 TRANSIT,,,,,38.22808716,-85.63651369,17.896,4/25/23 0:00,533,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,4/25/23 8:33,FALSE,7049,Accepted
31547684,130100,JACKSON POLICE DEPARTMENT,Accepted,BREATHITT,KY0015,,KY15,,,,BREWER,,,,,37.5574176,-83.38718255,17.79,4/25/23 0:00,1759,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,4/26/23 8:56,FALSE,403,Accepted
31867981,440000,GREEN COUNTY SHERIFF DEPT.,Accepted,GREEN,US0068,,US68,,,,,,,,,37.22795585,-85.51156331,10.753,4/24/23 0:00,902,2,1,0,1,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & HILLCREST,DAYLIGHT,,,7/9/23 3:03,FALSE,1354,Accepted
31539455,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 N,,,,,,,,,37.56281282,-84.31528173,75.12,4/23/23 0:00,1411,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/24/23 15:40,FALSE,9534SW,Accepted
31536973,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BUECHEL,BYP,,,,KY2052,HIKES,,BUECHEL BYPASS RAMP TO CR 1020G,38.19209292,-85.6546441,10.429,4/22/23 0:00,1412,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & HILLCREST,DAYLIGHT,,,4/24/23 8:56,FALSE,7448,Accepted
31529219,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0075,,I75 N,,,,,,,,,38.88421653,-84.62579604,173.124,4/21/23 0:00,143,4,4,0,0,CLEAR,DRY,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,4/21/23 21:39,FALSE,3738,Accepted
31539233,930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 S,,,,,,,,,38.32922764,-85.54406975,11.416,4/21/23 0:00,1722,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/24/23 15:02,FALSE,3104,Accepted
31530391,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 S,,,,,,,,,37.60628271,-84.31451608,78.143,4/21/23 0:00,1327,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/22/23 9:36,FALSE,0578JG,Accepted
31544410,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0338,,RICHWOOD,RD,,US0025,DIXIE,,,,,38.91898697,-84.62440124,0.005,4/21/23 0:00,1413,2,2,0,0,CLEAR,DRY,FALSE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,4/25/23 15:08,FALSE,3761,Accepted
31573041,260100,MANCHESTER POLICE DEPARTMENT,Accepted,CLAY,US0421,,US421,,S,,,,,,,37.13571702,-83.76017084,16.406,4/20/23 0:00,915,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DAYLIGHT,,,5/2/23 8:58,FALSE,103,Accepted
31537669,960000,PENDLETON CTY SHERIFF DEPT.,Accepted,PENDLETON,US0027,,US27,,,,,,,,,38.80143497,-84.35735542,17.8,4/20/23 0:00,1255,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,4/24/23 10:28,FALSE,201,Accepted
31526964,370000,FRANKLIN COUNTY SHERIFF,Accepted,FRANKLIN,I 0064,,I64 E,,,,,,,,,38.15848164,-84.9005739,52.752,4/19/23 0:00,1220,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/21/23 10:30,FALSE,1071,Accepted
31513360,710100,RUSSELLVILLE POLICE DEPARTMENT,Accepted,LOGAN,,,6TH,ST,E,,,,,,,36.84573898,-86.87776621,0.523,4/18/23 0:00,1225,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/18/23 17:08,FALSE,806,Accepted
31516501,590100,COVINGTON POLICE DEPARTMENT,Accepted,KENTON,KY0017,1132,GREENUP,ST,,,,,11TH,,BUSH,39.07906849,-84.50559923,23.12,4/18/23 0:00,1205,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/19/23 9:53,FALSE,5132,Accepted
31529502,KSP0400,KY STATE POLICE POST 04,Accepted,NELSON,BG9002,,BG9002 E,,,,,,,,,37.75539923,-85.63046198,11.973,4/18/23 0:00,1640,3,1,0,2,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,4/22/23 0:01,FALSE,571,Accepted
31521476,730000,MCCRACKEN COUNTY SHERIFF DEPT.,Accepted,MCCRACKEN,I 0024,,I24 W,,,,,,,,,37.01053688,-88.57427811,12.067,4/17/23 0:00,732,4,4,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/20/23 8:44,FALSE,20,Accepted
31521477,730000,MCCRACKEN COUNTY SHERIFF DEPT.,Accepted,MCCRACKEN,I 0024,,I24 W,,,,,,,,,36.99356317,-88.52922114,14.853,4/17/23 0:00,853,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DAYLIGHT,,,4/20/23 8:44,FALSE,20,Accepted
32529423,430000,GRAYSON COUNTY SHERIFF DEPT.,Accepted,GRAYSON,WK9001,117,WK9001 W,,,,,,,,,37.53993192,-86.13159121,117.754,4/16/23 0:00,1214,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,12/1/23 15:16,FALSE,106,Accepted
31515691,1070100,FRANKLIN POLICE DEPARTMENT,Accepted,SIMPSON,,,LIBERTY,ST,,,CHESTNUT,,,,,36.71846511,-86.58382462,0.223,4/14/23 0:00,900,1,1,0,0,CLEAR,DRY,FALSE,NON-COLLISION OBJECT COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,4/19/23 7:11,FALSE,919,Accepted
31498443,1050000,SCOTT COUNTY SHERIFF DEPT.,Accepted,SCOTT,I 0075,,I75 N,,,,,,,,,38.44826359,-84.57154365,141.376,4/14/23 0:00,1446,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,4/14/23 23:16,FALSE,231,Accepted
31505280,566700,MIDDLETOWN POLICE DEPARTMENT,Accepted,JEFFERSON,,212,BECKLEY WOODS,DR,,,,,OLD STATION,,BECKLEY VILLAGE,38.24413535,-85.4962534,0.222,4/14/23 0:00,1120,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,4/17/23 7:25,FALSE,2002,Accepted
31521751,260100,MANCHESTER POLICE DEPARTMENT,Accepted,CLAY,US0421,,US421,,S,,,,,,,37.13840234,-83.76734674,16.852,4/13/23 0:00,1217,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,4/20/23 9:47,FALSE,102,Accepted
31511974,240000,CHRISTIAN COUNTY SHERIFF OFFICE,Accepted,CHRISTIAN,I 0024,,I24 W,,,,,,,,,36.64963175,-87.3539635,92.385,4/13/23 0:00,1057,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/18/23 12:12,FALSE,612,Accepted
31505454,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 W,,,,,,,,,38.22260041,-85.49777762,19.35,4/13/23 0:00,1247,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/17/23 7:56,FALSE,8461,Accepted
31499641,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0236,,DONALDSON,HWY,,,CHERRY TREE,,,,,39.02989721,-84.61830049,0.004,4/13/23 0:00,1524,2,2,0,0,CLEAR,DRY,TRUE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/15/23 9:25,FALSE,3766,Accepted
31490576,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0842,,WEAVER,RD,,,RED MILE TRACE CONN,,,,,38.97238374,-84.65010591,2.309,4/12/23 0:00,1332,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,4/13/23 9:39,FALSE,3207,Accepted
31487834,1180000,WHITLEY COUNTY SHERIFF DEPT.,Accepted,WHITLEY,US0025W,,US25W,,N,,,,,,,36.81861923,-84.20130275,18.904,4/11/23 0:00,1653,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/12/23 17:56,FALSE,307,Accepted
31487265,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0842,,WEAVER,RD,,,,,,CR1005D,EVERGREEN DR CONN,38.97234132,-84.65008969,2.312,4/11/23 0:00,1404,3,3,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,4/12/23 16:02,FALSE,3766,Accepted
31490063,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,,,,,38.21019539,-85.67321954,15.544,4/11/23 0:00,1246,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/13/23 7:38,FALSE,8461,Accepted
31490824,KSP1300,KY STATE POLICE POST 13,Accepted,LETCHER,KY0007,,KY7,,,,,,,,,37.20323636,-82.8850382,15.58,4/11/23 0:00,1447,3,3,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/13/23 10:16,FALSE,362,Accepted
31493838,70200,PINEVILLE POLICE DEPARTMENT,Accepted,BELL,US0025E,,ROBERT L MADON,BYP,,,,,,,,36.76339528,-83.70756816,14.315,4/10/23 0:00,854,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/13/23 22:38,FALSE,311,Accepted
31482621,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 S,,,,,,,,,37.55983796,-84.316033,74.923,4/10/23 0:00,1149,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/11/23 17:45,FALSE,8448RN,Accepted
31480136,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0020,6060,PETERSBURG,RD,,,,,,,,39.06422437,-84.85438935,7.468,4/10/23 0:00,920,2,2,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/11/23 8:54,FALSE,3731,Accepted
31473988,570000,JESSAMINE COUNTY SHERIFF DEPT.,Accepted,JESSAMINE,KY0169,3040,KEENE,RD,,,,,,,,37.92057349,-84.60826739,13.983,4/9/23 0:00,900,1,1,0,0,CLOUDY,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,4/10/23 5:08,FALSE,728,Accepted
31480085,470000,HARDIN COUNTY SHERIFF DEPT.,Accepted,HARDIN,I 0065,,I65 N,,,,,,,,,37.57761228,-85.87251754,84.387,4/8/23 0:00,1522,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/11/23 8:42,FALSE,958,Accepted
31469581,80200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,KY0018,,BURLINGTON,PIKE,,,,,,,,39.0009239,-84.6446391,15.218,4/7/23 0:00,1440,2,2,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/8/23 22:08,FALSE,46,Accepted
31510470,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 N,,,,,,,,,37.59893604,-84.31416274,77.605,4/7/23 0:00,1307,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/18/23 7:09,FALSE,2535BM,Accepted
31474327,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 S,,,,,I 0064,I265 S EXIT25B RAMP TO I64 W,I 0265,I265 S EXIT27 ON RAMP FROM US60,38.2288779,-85.50516564,25.871,4/7/23 0:00,1619,3,3,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/10/23 6:54,FALSE,2109,Accepted
31474285,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 S,,,,,,,,,38.26391765,-85.50184577,28.294,4/6/23 0:00,1116,2,2,0,1,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/10/23 6:51,FALSE,7377,Accepted
31469503,1180100,CORBIN POLICE DEPARTMENT,Accepted,WHITLEY,,,CUMBERLAND FALLS HIGHWAY,,,,KY 3041,,,,,36.92021532,-84.11595249,,4/6/23 0:00,1638,2,2,0,0,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/8/23 21:29,FALSE,402,Accepted
31519311,1180100,CORBIN POLICE DEPARTMENT,Accepted,WHITLEY,,,CUMBERLAND FALLS HIGHWAY,,,,KY 3041,,,,,36.92016484,-84.1159536,,4/6/23 0:00,1618,4,1,0,0,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/19/23 19:19,FALSE,402,Accepted
31482135,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0275,,I275 W,,,,,,,,,39.08773171,-84.75794843,9.706,4/6/23 0:00,1652,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/11/23 16:02,FALSE,3765,Accepted
31482132,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0275,,I275 W,,,,,,,,,39.0873452,-84.78840366,11.351,4/6/23 0:00,1446,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,,,4/11/23 16:02,FALSE,3765,Accepted
31460521,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,,,,,38.21707372,-85.65978198,16.417,4/5/23 0:00,709,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/6/23 9:05,FALSE,6886,Accepted
31474334,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 S,,,,,,,,,38.31814871,-85.57262485,9.654,4/5/23 0:00,713,2,2,0,0,CLOUDY,DRY,TRUE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/10/23 6:54,FALSE,7720,Accepted
31450618,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 NB,,,,,,,,,38.28650008,-85.51457544,30.476,4/3/23 0:00,2108,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & HILLCREST,DARK-HWY NOT LIGHTED,,,4/4/23 8:54,FALSE,5533,Accepted
31445065,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BUECHEL,BYP,,,,,,,,38.19245488,-85.65498376,10.457,4/2/23 0:00,,1,1,0,0,CLEAR,DRY,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,4/3/23 8:08,FALSE,7739,Accepted
31462582,370000,FRANKLIN COUNTY SHERIFF,Accepted,FRANKLIN,I 0064,,I64 W,,,,,,,,,38.15859949,-84.91162106,52.121,4/2/23 0:00,808,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,4/6/23 17:46,FALSE,1446,Accepted
31474946,KSP1100,KY STATE POLICE POST 11,Accepted,PULASKI,KY0461,,KY461,,,,,,,,,37.18791892,-84.47186718,2.436,4/1/23 0:00,1400,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,4/10/23 9:03,FALSE,388,Accepted
31442377,760100,BEREA POLICE DEPARTMENT,Accepted,MADISON,I 0075,,I75 S,,,,,,,,,37.60538672,-84.31474264,78.081,3/31/23 0:00,846,2,2,0,0,RAINING,WET,TRUE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAWN,,,4/2/23 17:23,FALSE,0229JB,Accepted
31437911,KSP0400,KY STATE POLICE POST 04,Accepted,HARDIN,I 0065,,I65 S,,,,,,,,,37.61665499,-85.86443539,87.112,3/31/23 0:00,1330,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,4/1/23 1:41,FALSE,905,Accepted
31429937,1060000,SHELBY COUNTY SHERIFF DEPT.,Accepted,SHELBY,KY0053,,MT EDEN,RD,,,GREENLAND PARK,,,,,38.19165192,-85.21118985,6.594,3/29/23 0:00,1345,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING IN INTERSECTION,BACKING,STRAIGHT & GRADE,DAYLIGHT,,,3/30/23 9:09,FALSE,36,Accepted
31426467,80200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,KY0018,,BURLINGTON,PIKE,,I 0075,I75 S EXIT181 ON RAMP FROM KY18,,,,,39.0016725,-84.64928356,14.961,3/29/23 0:00,1413,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/29/23 16:46,FALSE,27,Accepted
31470541,430000,GRAYSON COUNTY SHERIFF DEPT.,Accepted,GRAYSON,WK9001,,WK9001 W,,,,,,,,,37.48686564,-86.21483016,111.486,3/28/23 0:00,741,2,1,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/9/23 3:06,FALSE,103,Accepted
31423602,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 WB,,,I 0064,I64 EB EXIT19A RAMP TO I265 SB,,,,,38.21270168,-85.50668604,24.752,3/28/23 0:00,1232,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/29/23 8:21,FALSE,2017,Accepted
31493145,KSP0400,KY STATE POLICE POST 04,Accepted,NELSON,BG9002,,BG9002 W,,,,,,,,,37.75561677,-85.63043606,11.976,3/28/23 0:00,236,1,1,1,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,4/13/23 18:08,FALSE,326,Accepted
31411884,90100,PARIS POLICE DEPARTMENT,Accepted,BOURBON,US0068X,525,HIGH,ST,,,,,,,,38.2117175,-84.25153519,1.631,3/26/23 0:00,2017,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/26/23 22:51,FALSE,506,Accepted
31417092,890200,CENTRAL CITY POLICE DEPARTMENT,Accepted,MUHLENBERG,KY0277,300,RESERVOIR,AVE,W,,,,,,,37.2903028,-87.13022001,1.09,3/25/23 0:00,1236,1,1,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/27/23 22:07,FALSE,156,Accepted
31479041,430000,GRAYSON COUNTY SHERIFF DEPT.,Accepted,GRAYSON,WK9001,112 EB,WK9001 EB,,,,,,,,,37.49018325,-86.2058848,112.059,3/25/23 0:00,1522,2,1,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,4/11/23 3:03,FALSE,105,Accepted
31399418,590100,COVINGTON POLICE DEPARTMENT,Accepted,KENTON,I 0075,,I75 N,,,,,,,,,39.0806356,-84.52209635,190.823,3/23/23 0:00,125,3,2,0,2,RAINING,WET,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,CURVE & GRADE,DARK-HWY LIGHTED/ON,,,3/23/23 11:11,FALSE,358,Accepted
31418555,340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,KY1723,247,FORBES,RD,S,,,KY1681,OLD FRANKFORT,US0060,VERSAILLES,38.05355448,-84.52503055,0.276,3/23/23 0:00,1405,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,,,3/28/23 7:53,FALSE,56412,Accepted
31400906,400000,GARRARD COUNTY SHERIFF DEPT.,Accepted,GARRARD,,,OLD RAILROAD GRADE,RD,,,,,,,,37.60507343,-84.45848783,2.702,3/22/23 0:00,1420,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/23/23 16:33,FALSE,35,Accepted
